property_id,year_built,garage,stories,beds,baths,type,lot_sqft,sqft,sold_price,city,state,total_sqft,building_ratio,garage_1_or_more,central_air,community_outdoor_space,dishwasher,basement,fireplace,forced_air,single_story,two_or_more_stories,garage_2_or_more,hardwood_floors,laundry_room,washer_dryer,shopping,recreation_facilities,dining_room,community_security_features,view,central_heat,family_room,city_view,fenced_yard,big_lot,floor_plan,new_roof,rental_property,updated_kitchen,community_swimming_pool,farm,ensuite,corner_lot,ranch,big_yard,modern_kitchen,energy_efficient,open_floor_plan,encoded_city,encoded_state
5323561016,2004,2,2,3,3,7,3920.0,1531.0,315000.0,Raleigh,North Carolina,5451.0,0.3905612244897959,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,609400.32,609400.32
5552823724,1979,0,1,3,2,7,21344.0,1071.0,205000.0,Raleigh,North Carolina,22415.0,0.050178035982009,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609400.32,609400.32
5760074151,1998,2,2,3,3,7,50094.0,2857.0,700000.0,Raleigh,North Carolina,52951.0,0.057032778376651896,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,609400.32,609400.32
5769551073,1981,2,1,3,2,7,125453.0,1502.0,500000.0,Raleigh,North Carolina,126955.0,0.011972611256805337,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,609400.32,609400.32
6777978146,1999,2,2,3,3,7,32234.0,2333.0,509000.0,Raleigh,North Carolina,34567.0,0.07237699323695476,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,609400.32,609400.32
6393052632,1995,3,2,4,6,7,174240.0,7576.0,1660000.0,Raleigh,North Carolina,181816.0,0.043480257116620756,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,609400.32,609400.32
5529662497,2005,2,2,4,3,7,6534.0,3115.0,707500.0,Raleigh,North Carolina,9649.0,0.47673706764615853,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,609400.32,609400.32
6007726455,2003,4,2,6,9,7,101930.0,11218.0,3200000.0,Raleigh,North Carolina,113148.0,0.11005592072991269,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,609400.32,609400.32
6237481843,1995,0,2,2,3,6,4356.0,1230.0,246500.0,Raleigh,North Carolina,5586.0,0.28236914600550966,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,609400.32,609400.32
6494571693,2007,1,2,3,3,6,1742.0,1507.0,280000.0,Raleigh,North Carolina,3249.0,0.865097588978186,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609400.32,609400.32
5413862173,1981,3,2,3,3,7,42689.0,2878.0,560000.0,Raleigh,North Carolina,45567.0,0.06741783597648106,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,609400.32,609400.32
5679861396,1996,2,2,4,3,7,14375.0,1952.0,415000.0,Raleigh,North Carolina,16327.0,0.13579130434782608,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,609400.32,609400.32
5688989441,2014,2,2,5,3,7,6970.0,3240.0,641450.0,Raleigh,North Carolina,10210.0,0.4648493543758967,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,609400.32,609400.32
6451286001,2000,0,2,3,3,7,5227.0,1543.0,383000.0,Raleigh,North Carolina,6770.0,0.2951980103309738,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,609400.32,609400.32
5177405029,2005,1,1,2,2,4,0.0,1625.0,525000.0,Raleigh,North Carolina,1625.0,0.3271079792072736,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,609400.32,609400.32
6270545200,2018,3,2,4,4,7,51401.0,2734.0,750000.0,Raleigh,North Carolina,54135.0,0.0531896266609599,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609400.32,609400.32
6135524487,2005,0,3,3,3,4,0.0,1630.0,270000.0,Raleigh,North Carolina,1630.0,0.3271079792072736,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,609400.32,609400.32
5132945720,2003,3,2,4,5,7,71003.0,4443.0,1150000.0,Raleigh,North Carolina,75446.0,0.06257482078222047,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,609400.32,609400.32
9615451897,2022,2,1,3,2,7,29185.0,1578.0,425000.0,Raleigh,North Carolina,30763.0,0.05406887099537434,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,609400.32,609400.32
5259855667,2004,2,2,5,6,7,10454.0,4364.0,874900.0,Raleigh,North Carolina,14818.0,0.4174478668452267,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,609400.32,609400.32
9109689963,2019,0,1,3,2,7,5227.0,1246.0,290000.0,Raleigh,North Carolina,6473.0,0.23837765448632103,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609400.32,609400.32
5228366832,1984,0,2,2,2,6,3920.0,1058.0,238000.0,Raleigh,North Carolina,4978.0,0.2698979591836735,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609400.32,609400.32
5871119812,2008,1,2,3,3,6,1307.0,1652.0,390000.0,Raleigh,North Carolina,2959.0,1.263963274674828,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,609400.32,609400.32
6397963513,1947,0,1,2,1,7,6970.0,676.0,487000.0,Raleigh,North Carolina,7646.0,0.096987087517934,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,609400.32,609400.32
5369653239,1961,0,0,0,0,7,0.0,0.0,690000.0,Raleigh,North Carolina,0.0,0.3271079792072736,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,609400.32,609400.32
6951532641,1990,0,2,3,3,7,37026.0,1617.0,400000.0,Raleigh,North Carolina,38643.0,0.04367201426024955,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,609400.32,609400.32
5235497192,2008,1,3,3,4,6,2614.0,2496.0,725000.0,Raleigh,North Carolina,5110.0,0.954858454475899,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,609400.32,609400.32
6237998492,1982,0,2,3,3,7,10890.0,1657.0,375000.0,Raleigh,North Carolina,12547.0,0.15215794306703398,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609400.32,609400.32
6486235158,1980,0,1,1,1,7,7841.0,748.0,310000.0,Raleigh,North Carolina,8589.0,0.09539599540874888,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,609400.32,609400.32
5370120180,1967,1,2,4,3,7,11761.0,1973.0,399000.0,Raleigh,North Carolina,13734.0,0.16775784372077204,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,609400.32,609400.32
5146180021,1997,2,2,3,3,7,8712.0,2057.0,437000.0,Raleigh,North Carolina,10769.0,0.2361111111111111,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,609400.32,609400.32
5901286852,2008,3,2,4,4,7,28750.0,5743.0,1862500.0,Raleigh,North Carolina,34493.0,0.19975652173913044,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,609400.32,609400.32
6922440352,2006,1,2,3,3,7,8276.0,2079.0,356000.0,Raleigh,North Carolina,10355.0,0.2512083131947801,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609400.32,609400.32
5113888119,2002,2,1,3,3,4,0.0,2105.0,650000.0,Raleigh,North Carolina,2105.0,0.3271079792072736,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,609400.32,609400.32
5215201622,2005,0,0,3,3,7,0.0,1723.0,350000.0,Raleigh,North Carolina,1723.0,0.3271079792072736,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,609400.32,609400.32
6149461949,2006,2,2,3,3,6,2614.0,2217.0,440000.0,Raleigh,North Carolina,4831.0,0.8481254781943381,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,609400.32,609400.32
6101831887,1987,0,1,3,2,7,31363.0,1539.0,335000.0,Raleigh,North Carolina,32902.0,0.049070560851959315,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,609400.32,609400.32
6135998795,2005,2,1,3,3,6,3485.0,1832.0,410000.0,Raleigh,North Carolina,5317.0,0.5256814921090387,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,609400.32,609400.32
5427672094,1949,0,2,3,3,7,11326.0,2283.0,1125000.0,Raleigh,North Carolina,13609.0,0.2015716051562776,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609400.32,609400.32
6799476376,2006,1,1,2,2,4,0.0,1266.0,280000.0,Raleigh,North Carolina,1266.0,0.3271079792072736,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,609400.32,609400.32
6423963065,1978,2,1,3,3,6,4356.0,2309.0,421480.0,Raleigh,North Carolina,6665.0,0.5300734618916437,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609400.32,609400.32
7862836226,1980,2,2,4,4,7,10019.0,3418.0,435000.0,Lincoln,Nebraska,13437.0,0.3411518115580397,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,309453.66,309453.66
8474302107,1933,1,2,3,2,7,3485.0,1963.0,259900.0,Lincoln,Nebraska,5448.0,0.5632711621233859,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
7691862344,1996,3,2,6,4,7,13939.0,4006.0,644000.0,Lincoln,Nebraska,17945.0,0.28739507855656793,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
7106649355,1988,2,2,6,4,7,6098.0,2774.0,355000.0,Lincoln,Nebraska,8872.0,0.4549032469662184,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
7205802043,2015,3,1,4,3,7,7085.0,2683.0,360000.0,Lincoln,Nebraska,9768.0,0.3786873676781934,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
8239445138,1955,0,1,2,1,7,6970.0,785.0,134000.0,Lincoln,Nebraska,7755.0,0.11262553802008608,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
8493845908,1979,2,1,2,2,6,4400.0,1850.0,190000.0,Lincoln,Nebraska,6250.0,0.42045454545454547,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,309453.66,309453.66
8318627561,1989,2,2,2,2,6,4356.0,2636.0,640000.0,Lincoln,Nebraska,6992.0,0.6051423324150597,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,309453.66,309453.66
7909329601,1994,2,2,3,2,7,6505.0,1028.0,215000.0,Lincoln,Nebraska,7533.0,0.15803228285933896,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309453.66,309453.66
8415029480,1998,3,2,3,4,7,10019.0,3376.0,415000.0,Lincoln,Nebraska,13395.0,0.3369597764247929,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,309453.66,309453.66
7717932943,1925,2,2,3,3,7,10454.0,3261.0,707000.0,Lincoln,Nebraska,13715.0,0.31193801415726036,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,309453.66,309453.66
7504822316,1999,1,1,2,2,7,6970.0,1740.0,215000.0,Lincoln,Nebraska,8710.0,0.24964131994261118,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,309453.66,309453.66
8024740299,1979,1,2,2,2,6,1742.0,1320.0,225000.0,Lincoln,Nebraska,3062.0,0.7577497129735936,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
7392900615,1960,2,1,3,2,7,9101.0,1634.0,262500.0,Lincoln,Nebraska,10735.0,0.17954070981210857,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,309453.66,309453.66
7969930137,1995,2,1,3,3,7,8477.0,1900.0,260000.0,Lincoln,Nebraska,10377.0,0.22413589713341983,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,309453.66,309453.66
8275547429,1956,1,1,3,1,7,10454.0,1076.0,187000.0,Lincoln,Nebraska,11530.0,0.10292710924048211,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,309453.66,309453.66
8728854388,1976,1,1,2,1,6,1307.0,720.0,135000.0,Lincoln,Nebraska,2027.0,0.5508798775822494,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
8511074482,2002,2,1,4,3,7,6800.0,2350.0,320000.0,Lincoln,Nebraska,9150.0,0.34558823529411764,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,309453.66,309453.66
8053708531,1969,2,2,4,3,7,8985.0,2740.0,328350.0,Lincoln,Nebraska,11725.0,0.30495269894268223,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,309453.66,309453.66
7505474027,1926,1,1,2,2,7,4751.0,950.0,203000.0,Lincoln,Nebraska,5701.0,0.19995790359924226,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,309453.66,309453.66
8350013892,1981,2,2,3,4,7,11326.0,2818.0,520000.0,Lincoln,Nebraska,14144.0,0.24880805226911532,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,309453.66,309453.66
8519315665,2017,3,2,5,5,7,9583.0,3908.0,737000.0,Lincoln,Nebraska,13491.0,0.40780548888657,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
7525447869,1974,2,1,3,2,7,10454.0,1956.0,300000.0,Lincoln,Nebraska,12410.0,0.18710541419552323,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,309453.66,309453.66
7531611454,1900,1,0,2,1,7,3920.0,864.0,160000.0,Lincoln,Nebraska,4784.0,0.22040816326530613,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,309453.66,309453.66
7235165956,1991,2,2,3,3,7,7200.0,1572.0,277000.0,Lincoln,Nebraska,8772.0,0.21833333333333332,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
8229073833,1950,1,1,2,1,7,8899.0,850.0,155350.0,Lincoln,Nebraska,9749.0,0.09551635015170244,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
7455425163,1976,2,2,3,3,7,5227.0,1796.0,269000.0,Lincoln,Nebraska,7023.0,0.34360053568012244,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
7482796218,1978,2,2,2,3,7,7405.0,1463.0,206000.0,Lincoln,Nebraska,8868.0,0.1975692099932478,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,309453.66,309453.66
8119188644,1935,1,2,3,1,7,7100.0,1252.0,262500.0,Lincoln,Nebraska,8352.0,0.1763380281690141,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
8903152276,1976,2,1,5,2,7,7841.0,2118.0,324900.0,Lincoln,Nebraska,9959.0,0.2701186073204948,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,309453.66,309453.66
8630084416,2002,2,1,4,3,7,5619.0,2137.0,270000.0,Lincoln,Nebraska,7756.0,0.3803167823456131,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
7492989233,1975,2,2,3,2,7,7841.0,1524.0,245000.0,Lincoln,Nebraska,9365.0,0.19436296390766483,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,309453.66,309453.66
8049279998,2003,2,1,3,3,6,3478.0,2424.0,349000.0,Lincoln,Nebraska,5902.0,0.6969522714203565,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
8344522070,2010,2,0,2,3,4,871.0,2230.0,822500.0,Lincoln,Nebraska,3101.0,2.5602755453501724,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,309453.66,309453.66
7243542386,1980,2,2,3,2,7,6043.0,1028.0,210000.0,Lincoln,Nebraska,7071.0,0.1701141816978322,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,309453.66,309453.66
7542602278,1925,0,2,3,2,7,9148.0,2018.0,225000.0,Lincoln,Nebraska,11166.0,0.22059466550065587,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,309453.66,309453.66
9651289778,2021,2,1,3,3,6,11326.0,2511.0,425000.0,Lincoln,Nebraska,13837.0,0.22170227794455236,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
7185679749,1974,2,1,3,2,7,7808.0,2086.0,260000.0,Lincoln,Nebraska,9894.0,0.2671618852459016,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,309453.66,309453.66
7562349221,2015,2,1,3,3,6,4684.0,2304.0,364500.0,Lincoln,Nebraska,6988.0,0.4918872758326217,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,309453.66,309453.66
8368088914,2015,3,1,3,3,7,8614.0,2898.0,609000.0,Lincoln,Nebraska,11512.0,0.336429068957511,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,309453.66,309453.66
8536109155,1992,2,1,3,2,7,9560.0,1861.0,295000.0,Lincoln,Nebraska,11421.0,0.1946652719665272,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
7970583438,1995,2,1,2,2,6,6970.0,1109.0,170000.0,Lincoln,Nebraska,8079.0,0.15911047345767576,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
9078473372,1956,0,0,0,0,10,19800.0,0.0,74000.0,Lincoln,Nebraska,19800.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
9441754045,1956,0,0,0,0,10,25317.0,0.0,64000.0,Lincoln,Nebraska,25317.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
8310010937,1973,1,2,3,2,7,7405.0,2078.0,258000.0,Lincoln,Nebraska,9483.0,0.28062120189061446,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,309453.66,309453.66
7015557021,2018,2,1,2,2,6,3902.0,1200.0,245000.0,Lincoln,Nebraska,5102.0,0.30753459764223473,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309453.66,309453.66
8919388119,2021,3,1,5,4,7,12197.0,3346.0,669000.0,Lincoln,Nebraska,15543.0,0.2743297532180044,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,309453.66,309453.66
4100989841,1842,0,3,0,3,9,15246.0,3768.0,575000.0,Concord,New Hampshire,19014.0,0.24714679260133807,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,405870.18,405870.18
3367771049,1850,0,0,3,1,7,8712.0,1354.0,339000.0,Concord,New Hampshire,10066.0,0.1554178145087236,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,405870.18,405870.18
3487555161,1900,5,0,3,2,7,6534.0,1653.0,412000.0,Concord,New Hampshire,8187.0,0.2529843893480257,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,405870.18,405870.18
5007607363,1887,0,2,2,1,6,1642.0,1005.0,127000.0,Trenton,New Jersey,2647.0,0.6120584652862363,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210305.45,250096.34
6309755485,1970,0,3,3,1,6,1800.0,0.0,145000.0,Trenton,New Jersey,1800.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210305.45,250096.34
5962540842,1920,0,2,3,1,6,1307.0,1158.0,142000.0,Hamilton,New Jersey,2465.0,0.8859984697781178,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405485.17,250096.34
6977272952,1912,0,3,4,2,6,1799.0,1632.0,220000.0,Trenton,New Jersey,3431.0,0.9071706503613118,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,210305.45,250096.34
5602906827,1902,0,3,4,2,6,3241.0,2016.0,188000.0,Trenton,New Jersey,5257.0,0.6220302375809935,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210305.45,250096.34
6513375738,1900,0,2,3,2,6,2100.0,1481.0,285000.0,Hamilton,New Jersey,3581.0,0.7052380952380952,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,405485.17,250096.34
